acc,cm,dataset,f1,n,params,task,tunning,v,embeddings,lang,loss,val_loss
0.6297598125366141,"[[1008  699]
 [ 565 1142]]",smscorpus,0.6291885500591194,16.0,"{'embedding_dim': 100, 'dropout_rate': 0.2, 'batch_size': 2, 'n_classes': 2, 'pool_size': [3, 3, 3], 'optimizer': None, 'features_maps': [10, 10, 10], 'kernel_size': [2, 3, 4], 'strides': [1], 'max_seq_length': 200, 'dense_units': [128], 'epochs': 100, 'max_num_words': 4313}",gender,test channels,_grid,nilc-fasttext-100dim,en,0.6100978459635149,0.6131812982357941
0.6327716443927949,"[[ 930  791]
 [ 473 1248]]",smscorpus,0.6296101561010162,17.0,"{'embedding_dim': 100, 'dropout_rate': 0.2, 'batch_size': 2, 'n_classes': 2, 'pool_size': [3, 3, 3], 'optimizer': None, 'features_maps': [10, 10, 10], 'kernel_size': [2, 3, 4], 'strides': [1], 'max_seq_length': 50, 'dense_units': [128], 'epochs': 100, 'max_num_words': 4476}",gender,test channels,_grid,nilc-fasttext-100dim,en,0.6727161712026996,0.6831967014180133
0.6142117376294591,"[[ 514 1224]
 [ 117 1621]]",smscorpus,0.5706676361066789,18.0,"{'embedding_dim': 100, 'dropout_rate': 0.2, 'batch_size': 2, 'n_classes': 2, 'pool_size': [3, 3, 3], 'optimizer': None, 'features_maps': [50, 50, 50], 'kernel_size': [2, 3, 4], 'strides': [1], 'max_seq_length': 200, 'dense_units': [128], 'epochs': 100, 'max_num_words': 1000}",gender,test channels,_grid,nilc-fasttext-100dim,en,0.6578023991843991,0.6314841991515605
0.6166569936157864,"[[ 880  843]
 [ 478 1245]]",smscorpus,0.6123074606545174,19.0,"{'embedding_dim': 100, 'dropout_rate': 0.2, 'batch_size': 2, 'n_classes': 2, 'pool_size': [3, 3, 3], 'optimizer': None, 'features_maps': [50, 50, 50], 'kernel_size': [2, 3, 4], 'strides': [1], 'max_seq_length': 50, 'dense_units': [128], 'epochs': 100, 'max_num_words': 1000}",gender,test channels,_grid,nilc-fasttext-100dim,en,0.6385708562813738,0.6349358807225325
0.5,"[[   0 1734]
 [   0 1734]]",smscorpus,0.3333333333333333,20.0,"{'embedding_dim': 100, 'dropout_rate': 0.2, 'batch_size': 2, 'n_classes': 2, 'pool_size': [3, 3, 3], 'optimizer': None, 'features_maps': [50, 50, 50], 'kernel_size': [2, 3, 4], 'strides': [1], 'max_seq_length': 200, 'dense_units': [128], 'epochs': 100, 'max_num_words': 10000}",gender,test channels,_grid,nilc-fasttext-100dim,en,0.6935053585820896,0.6931538411029955
0.5,"[[1733    0]
 [1733    0]]",smscorpus,0.3333333333333333,21.0,"{'embedding_dim': 100, 'dropout_rate': 0.2, 'batch_size': 2, 'n_classes': 2, 'pool_size': [3, 3, 3], 'optimizer': None, 'features_maps': [50, 50, 50], 'kernel_size': [2, 3, 4], 'strides': [1], 'max_seq_length': 50, 'dense_units': [128], 'epochs': 100, 'max_num_words': 10000}",gender,test channels,_grid,nilc-fasttext-100dim,en,0.6936282920898418,0.6931473612785339
0.5,"[[   0 1707]
 [   0 1707]]",smscorpus,0.3333333333333333,22.0,"{'embedding_dim': 100, 'dropout_rate': 0.2, 'batch_size': 2, 'n_classes': 2, 'pool_size': [3, 3, 3], 'optimizer': None, 'features_maps': [50, 50, 50], 'kernel_size': [2, 3, 4], 'strides': [1], 'max_seq_length': 200, 'dense_units': [128], 'epochs': 100, 'max_num_words': 4512}",gender,test channels,_grid,nilc-fasttext-100dim,en,0.6936103580598328,0.6931485137518715
0.6028389339513326,"[[ 524 1202]
 [ 169 1557]]",smscorpus,0.5637756280062658,23.0,"{'embedding_dim': 100, 'dropout_rate': 0.2, 'batch_size': 2, 'n_classes': 2, 'pool_size': [3, 3, 3], 'optimizer': None, 'features_maps': [50, 50, 50], 'kernel_size': [2, 3, 4], 'strides': [1], 'max_seq_length': 50, 'dense_units': [128], 'epochs': 100, 'max_num_words': 4360}",gender,test channels,_grid,nilc-fasttext-100dim,en,0.6583571626570289,0.6389926823577441
0.6170520231213873,"[[ 910  820]
 [ 505 1225]]",smscorpus,0.6138514829593911,0.0,"{'n_classes': 2, 'kernel_size': [2, 3], 'embedding_dim': 100, 'pool_size': [3, 3, 3], 'max_seq_length': 100, 'features_maps': [10, 10], 'dense_units': [128], 'strides': [1], 'batch_size': 2, 'max_num_words': 1000, 'optimizer': None, 'dropout_rate': 0.2, 'epochs': 100}",gender,test channels,_grid,nilc-fasttext-100dim,en,0.6058401413471766,0.6068180728526342
0.602147417295415,"[[ 631 1092]
 [ 279 1444]]",smscorpus,0.5786973132653472,1.0,"{'n_classes': 2, 'kernel_size': [2, 3], 'embedding_dim': 100, 'pool_size': [3, 3, 3], 'max_seq_length': 50, 'features_maps': [10, 10], 'dense_units': [128], 'strides': [1], 'batch_size': 2, 'max_num_words': 1000, 'optimizer': None, 'dropout_rate': 0.2, 'epochs': 100}",gender,test channels,_grid,nilc-fasttext-100dim,en,0.6515849328697461,0.6569175136021592
